Query_label	Target_label	%identity	aligment_length	#mismatches	#gap_opens	start_Q	end_Q	start_T	end_T	E_value	Bit_score
sp|Q9LUK2|RLA25_ARATH	sp|P05387|RLA2_HUMAN	41.54	65	38	0	1	65	1	65	9e-11	55.5
sp|P46252|RLA2A_MAIZE	sp|P05387|RLA2_HUMAN	53.03	66	31	0	1	66	1	66	2e-18	75.9
sp|O24415|RLA2B_MAIZE	sp|P05387|RLA2_HUMAN	54.55	66	30	0	1	66	1	66	8e-19	77.4
sp|P41099|RLA2_PARAR	sp|P05387|RLA2_HUMAN	51.52	66	32	0	1	66	1	66	4e-17	72.8
sp|P05390|RLA2_WHEAT	sp|P05387|RLA2_HUMAN	61.54	39	15	0	1	39	1	39	4e-11	53.9
sp|Q9LQQ8|RLCK7_ARATH	sp|Q9NWZ3|IRAK4_HUMAN	36.94	314	174	9	82	383	159	460	4e-52	 183
sp|O22165|RLP24_ARATH	sp|Q9UHA3|RLP24_HUMAN	60.14	143	57	0	1	143	1	143	1e-59	 185
sp|P0C8K6|RM02_ORYSA	sp|Q5T653|RM02_HUMAN	35.35	99	64	0	354	452	172	270	8e-15	75.1
sp|Q2F969|RM02_ORYSI	sp|Q5T653|RM02_HUMAN	35.35	99	64	0	354	452	172	270	8e-15	75.1
sp|P92812|RM02_ORYSJ	sp|Q5T653|RM02_HUMAN	35.35	99	64	0	354	452	172	270	8e-15	75.1
sp|Q0WX00|RNG1B_ARATH	sp|Q99496|RING2_HUMAN	48.28	87	45	0	90	176	38	124	2e-24	 103
sp|P23540|RNMC_MOMCH	sp|O00584|RNT2_HUMAN	28.80	184	117	6	6	182	39	215	6e-20	85.1
sp|Q40965|RNS2_PYRPY	sp|O00584|RNT2_HUMAN	28.42	190	124	7	28	211	39	222	1e-18	81.6
sp|Q08935|ROC1_NICSY	sp|Q4VXU2|PAP1L_HUMAN	33.16	187	117	4	89	271	193	375	5e-21	92.8
sp|Q9SGW3|RP12A_ARATH	sp|P48556|PSMD8_HUMAN	38.20	267	157	5	5	267	88	350	4e-44	 155
sp|Q9FHY0|RP12B_ARATH	sp|P48556|PSMD8_HUMAN	40.40	151	86	3	85	233	202	350	2e-30	 116
sp|Q9SYA6|RPAB5_ARATH	sp|P62875|RPAB5_HUMAN	79.10	67	14	0	1	67	1	67	4e-36	 119
sp|Q39290|RPAB5_BRANA	sp|P62875|RPAB5_HUMAN	82.09	67	12	0	1	67	1	67	8e-37	 120
sp|Q38859|RPB11_ARATH	sp|P52435|RPB11_HUMAN	49.54	109	55	0	1	109	1	109	3e-37	 125
sp|P27059|RPOB_ASTLO	sp|Q9NW08|RPC2_HUMAN	28.26	414	245	12	673	1060	733	1120	9e-37	 150
sp|P17009|RR10_CYAPA	sp|P60866|RS20_HUMAN	32.32	99	65	2	8	105	19	116	2e-11	57.0
sp|A2T366|RR11_ANGEV	sp|P82912|RT11_HUMAN	37.27	110	69	0	21	130	85	194	1e-15	70.1
sp|P59381|RR11_ANTFO	sp|P82912|RT11_HUMAN	40.00	110	66	0	21	130	85	194	8e-17	73.9
sp|P58136|RR11_ASTLO	sp|P82912|RT11_HUMAN	34.23	111	73	0	1	111	83	193	1e-14	67.4
sp|P69655|RR11_ATRBE	sp|P82912|RT11_HUMAN	37.27	110	69	0	29	138	85	194	2e-16	72.8
sp|Q06J38|RR11_BIGNA	sp|P82912|RT11_HUMAN	42.73	110	63	0	21	130	85	194	7e-17	73.9
sp|Q19VB6|RR11_CHLAT	sp|P82912|RT11_HUMAN	39.09	110	67	0	21	130	85	194	3e-17	75.1
sp|Q7YKX3|RR11_CHLRE	sp|P82912|RT11_HUMAN	36.36	110	70	0	21	130	85	194	8e-15	68.2
sp|A7M929|RR11_CUSGR	sp|P82912|RT11_HUMAN	38.18	110	68	0	29	138	85	194	2e-13	64.7
sp|Q9TLV1|RR11_CYACA	sp|P82912|RT11_HUMAN	41.12	107	63	0	23	129	88	194	4e-18	77.4
sp|Q85FU4|RR11_CYAME	sp|P82912|RT11_HUMAN	45.37	108	59	0	14	121	87	194	4e-20	82.4
sp|A6H5L4|RR11_CYCTA	sp|P82912|RT11_HUMAN	36.36	110	70	0	21	130	85	194	9e-16	70.9
sp|Q06GW4|RR11_DRIGR	sp|P82912|RT11_HUMAN	38.18	110	68	0	21	130	85	194	4e-16	71.6
sp|Q4G348|RR11_EMIHU	sp|P82912|RT11_HUMAN	42.73	110	63	0	21	130	85	194	5e-19	80.1
sp|Q6B8X3|RR11_GRATL	sp|P82912|RT11_HUMAN	43.64	110	62	0	20	129	85	194	3e-19	80.5
sp|B2XTD5|RR11_HETA2	sp|P82912|RT11_HUMAN	41.03	117	69	0	11	127	78	194	7e-18	76.6
sp|B2XTU1|RR11_HETA4	sp|P82912|RT11_HUMAN	41.03	117	69	0	11	127	78	194	7e-18	76.6
sp|A9L9C9|RR11_LEMMI	sp|P82912|RT11_HUMAN	40.00	110	66	0	29	138	85	194	2e-18	78.6
sp|A6YGD3|RR11_LEPTE	sp|P82912|RT11_HUMAN	43.64	110	62	0	20	129	85	194	1e-20	84.3
sp|P06364|RR11_MARPO	sp|P82912|RT11_HUMAN	37.27	110	69	0	21	130	85	194	2e-15	69.7
sp|Q9MUU9|RR11_MESVI	sp|P82912|RT11_HUMAN	39.09	110	67	0	21	130	85	194	2e-17	75.5
sp|Q9TL27|RR11_NEPOL	sp|P82912|RT11_HUMAN	43.64	110	62	0	21	130	85	194	1e-18	79.0
sp|Q3C1M2|RR11_NICSY	sp|P82912|RT11_HUMAN	37.27	110	69	0	29	138	85	194	2e-16	72.8
sp|Q33BZ9|RR11_NICTO	sp|P82912|RT11_HUMAN	37.27	110	69	0	29	138	85	194	2e-16	72.8
sp|P49499|RR11_ODOSI	sp|P82912|RT11_HUMAN	44.55	110	61	0	21	130	85	194	7e-22	87.4
sp|Q0P3L1|RR11_OSTTA	sp|P82912|RT11_HUMAN	45.45	110	60	0	21	130	85	194	4e-18	77.4
sp|A0T0J9|RR11_PHATC	sp|P82912|RT11_HUMAN	40.00	110	66	0	21	130	85	194	4e-19	80.1
sp|Q6YXJ8|RR11_PHYPA	sp|P82912|RT11_HUMAN	39.09	110	67	0	21	130	85	194	1e-15	70.9
sp|Q85WZ9|RR11_PINKO	sp|P82912|RT11_HUMAN	32.73	110	74	0	21	130	85	194	4e-14	66.2
sp|P41630|RR11_PINTH	sp|P82912|RT11_HUMAN	33.64	110	73	0	21	130	85	194	2e-14	67.0
sp|P51294|RR11_PORPU	sp|P82912|RT11_HUMAN	46.36	110	59	0	21	130	85	194	2e-21	86.7
sp|Q1XDJ4|RR11_PORYE	sp|P82912|RT11_HUMAN	46.36	110	59	0	21	130	85	194	2e-21	86.7
sp|Q8WHZ0|RR11_PSINU	sp|P82912|RT11_HUMAN	38.18	110	68	0	21	130	85	194	2e-15	70.1
sp|Q1KVV1|RR11_SCEOB	sp|P82912|RT11_HUMAN	36.36	110	70	0	21	130	85	194	6e-15	68.6
sp|Q2MIF5|RR11_SOLBU	sp|P82912|RT11_HUMAN	37.27	110	69	0	29	138	85	194	2e-16	73.2
sp|Q2MI68|RR11_SOLLC	sp|P82912|RT11_HUMAN	37.27	110	69	0	29	138	85	194	2e-16	73.2
sp|Q2VEE7|RR11_SOLTU	sp|P82912|RT11_HUMAN	37.27	110	69	0	29	138	85	194	2e-16	73.2
sp|O98461|RR11_SPIMX	sp|P82912|RT11_HUMAN	37.27	110	69	0	21	130	85	194	9e-14	65.1
sp|A0T0Z3|RR11_THAPS	sp|P82912|RT11_HUMAN	44.55	110	61	0	21	130	85	194	2e-23	91.7
sp|P69656|RR11_TOBAC	sp|P82912|RT11_HUMAN	37.27	110	69	0	29	138	85	194	2e-16	72.8
sp|Q32RM9|RR11_ZYGCR	sp|P82912|RT11_HUMAN	36.36	110	70	0	21	130	85	194	9e-16	70.9
sp|A4GYT5|RR12A_POPTR	sp|O15235|RT12_HUMAN	51.81	83	40	0	28	110	56	138	1e-22	88.2
sp|Q85FG4|RR12_ADICA	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	1e-23	91.3
sp|Q85BW6|RR12_ANTFO	sp|O15235|RT12_HUMAN	52.33	86	41	0	25	110	53	138	6e-24	91.7
sp|A4QK42|RR12_ARAHI	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	2e-23	90.5
sp|Q06J32|RR12_BIGNA	sp|O15235|RT12_HUMAN	49.40	83	42	0	28	110	56	138	3e-24	92.4
sp|Q8MA18|RR12_CHAGL	sp|O15235|RT12_HUMAN	54.22	83	38	0	28	110	56	138	2e-24	92.8
sp|Q1ACP3|RR12_CHAVU	sp|O15235|RT12_HUMAN	56.58	76	33	0	28	103	56	131	8e-24	91.3
sp|P56354|RR12_CHLVU	sp|O15235|RT12_HUMAN	54.22	83	38	0	28	110	56	138	3e-25	94.7
sp|P46296|RR12_CUSEU	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	2e-23	90.5
sp|Q9TLV6|RR12_CYACA	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	7e-25	94.4
sp|P17294|RR12_CYAPA	sp|O15235|RT12_HUMAN	54.22	83	38	0	28	110	56	138	3e-25	95.1
sp|A6MMI7|RR12_DIOEL	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	2e-23	90.5
sp|Q06GX3|RR12_DRIGR	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	2e-23	90.1
sp|Q4G344|RR12_EMIHU	sp|O15235|RT12_HUMAN	51.81	83	40	0	28	110	56	138	2e-23	90.5
sp|P30060|RR12_EPIVI	sp|O15235|RT12_HUMAN	51.81	83	40	0	28	110	56	138	1e-22	88.2
sp|Q49KX4|RR12_EUCGG	sp|O15235|RT12_HUMAN	51.81	83	40	0	28	110	56	138	1e-22	88.2
sp|A0ZZ59|RR12_GOSBA	sp|O15235|RT12_HUMAN	51.81	83	40	0	28	110	56	138	1e-22	88.2
sp|Q2L8Y5|RR12_GOSHI	sp|O15235|RT12_HUMAN	51.81	83	40	0	28	110	56	138	1e-22	88.2
sp|P19461|RR12_GUITH	sp|O15235|RT12_HUMAN	50.60	83	41	0	27	109	56	138	3e-24	92.4
sp|Q5SD27|RR12_HUPLU	sp|O15235|RT12_HUMAN	52.33	86	41	0	25	110	53	138	1e-23	90.5
sp|Q9B133|RR12_LOTJA	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	2e-23	90.5
sp|P06368|RR12_MARPO	sp|O15235|RT12_HUMAN	52.33	86	41	0	25	110	53	138	4e-24	92.0
sp|Q9MUP2|RR12_MESVI	sp|O15235|RT12_HUMAN	51.81	83	40	0	28	110	56	138	1e-24	93.2
sp|Q09WZ3|RR12_MORIN	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	2e-23	90.1
sp|Q09FT7|RR12_NANDO	sp|O15235|RT12_HUMAN	54.22	83	38	0	28	110	56	138	8e-24	91.3
sp|Q9TKZ7|RR12_NEPOL	sp|O15235|RT12_HUMAN	54.22	83	38	0	28	110	56	138	3e-25	95.1
sp|P49500|RR12_ODOSI	sp|O15235|RT12_HUMAN	49.40	83	42	0	28	110	56	138	1e-22	88.6
sp|Q9MDK3|RR12_OENEH	sp|O15235|RT12_HUMAN	51.81	83	40	0	28	110	56	138	1e-22	88.2
sp|Q20EW0|RR12_OLTVI	sp|O15235|RT12_HUMAN	55.56	81	36	0	28	108	56	136	2e-24	93.2
sp|Q0P3M9|RR12_OSTTA	sp|O15235|RT12_HUMAN	54.22	83	38	0	28	110	56	138	3e-25	95.1
sp|A0T0K4|RR12_PHATC	sp|O15235|RT12_HUMAN	54.32	81	37	0	28	108	56	136	2e-25	95.5
sp|Q6YXM6|RR12_PHYPA	sp|O15235|RT12_HUMAN	54.22	83	38	0	28	110	56	138	4e-24	92.0
sp|Q14FB1|RR12_POPAL	sp|O15235|RT12_HUMAN	51.81	83	40	0	28	110	56	138	2e-22	87.8
sp|P51289|RR12_PORPU	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	7e-25	94.0
sp|Q1XDJ9|RR12_PORYE	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	8e-25	94.0
sp|Q9TJR0|RR12_PROWI	sp|O15235|RT12_HUMAN	56.25	80	35	0	25	104	53	132	4e-24	92.0
sp|Q3ZJ47|RR12_PSEAK	sp|O15235|RT12_HUMAN	56.79	81	35	0	28	108	56	136	6e-26	97.1
sp|A1XGL7|RR12_RANMC	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	2e-23	90.1
sp|Q9XQE1|RR12_SOLNI	sp|O15235|RT12_HUMAN	60.32	63	25	0	4	66	70	132	2e-21	83.2
sp|P07134|RR12_SOYBN	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	1e-23	90.5
sp|P42344|RR12_SPIMX	sp|O15235|RT12_HUMAN	54.22	83	38	0	28	110	56	138	1e-24	93.6
sp|Q32S12|RR12_STAPU	sp|O15235|RT12_HUMAN	53.01	83	39	0	28	110	56	138	2e-24	92.8
sp|Q06SG4|RR12_STIHE	sp|O15235|RT12_HUMAN	56.79	81	35	0	28	108	56	136	9e-26	96.7
sp|A0T0Z8|RR12_THAPS	sp|O15235|RT12_HUMAN	55.42	83	37	0	28	110	56	138	7e-27	99.4
sp|Q32RQ9|RR12_ZYGCR	sp|O15235|RT12_HUMAN	51.81	83	40	0	28	110	56	138	4e-24	92.0
sp|Q2EEX3|RR14_HELSJ	sp|O60783|RT14_HUMAN	37.76	98	51	2	9	101	36	128	4e-16	69.7
sp|P56358|RR9_CHLVU	sp|P82933|RT09_HUMAN	39.06	128	76	2	11	137	270	396	3e-15	71.6
sp|Q9SW09|RS101_ARATH	sp|P46783|RS10_HUMAN	49.34	152	57	6	1	142	1	142	1e-39	 135
sp|Q9S9P1|RS121_ARATH	sp|P25398|RS12_HUMAN	52.99	117	55	0	25	141	12	128	7e-40	 133
sp|Q9SKZ3|RS122_ARATH	sp|P25398|RS12_HUMAN	52.99	117	55	0	25	141	12	128	3e-42	 139
sp|Q9XHS0|RS12_HORVU	sp|P25398|RS12_HUMAN	60.16	123	49	0	21	143	9	131	1e-50	 161
sp|P59223|RS131_ARATH	sp|P62277|RS13_HUMAN	78.15	151	33	0	1	151	1	151	2e-83	 245
sp|Q69UI2|RS131_ORYSJ	sp|P62277|RS13_HUMAN	71.52	151	43	0	1	151	1	151	1e-76	 228
sp|P59224|RS132_ARATH	sp|P62277|RS13_HUMAN	78.81	151	32	0	1	151	1	151	2e-84	 248
sp|Q69UI1|RS132_ORYSJ	sp|P62277|RS13_HUMAN	72.85	151	41	0	1	151	1	151	1e-77	 231
sp|Q05761|RS13_MAIZE	sp|P62277|RS13_HUMAN	72.85	151	41	0	1	151	1	151	6e-77	 229
sp|P46298|RS13_PEA	sp|P62277|RS13_HUMAN	76.82	151	35	0	1	151	1	151	2e-83	 245
sp|P62302|RS13_SOYBN	sp|P62277|RS13_HUMAN	77.48	151	34	0	1	151	1	151	3e-84	 247
sp|P93377|RS14_TOBAC	sp|P62263|RS14_HUMAN	94.55	55	3	0	1	55	86	140	2e-30	 106
sp|Q9FY65|RS153_ARATH	sp|P62841|RS15_HUMAN	73.91	138	36	0	13	150	8	145	3e-66	 201
sp|Q9FIX6|RS155_ARATH	sp|P62841|RS15_HUMAN	74.64	138	35	0	12	149	8	145	3e-66	 201
sp|Q00332|RS15A_BRANA	sp|P62244|RS15A_HUMAN	77.69	130	29	0	1	130	1	130	2e-72	 216
sp|Q9AT34|RS15A_DAUCA	sp|P62244|RS15A_HUMAN	76.92	130	30	0	1	130	1	130	2e-72	 215
sp|Q945U1|RS15_ELAOL	sp|P62841|RS15_HUMAN	77.86	140	31	0	14	153	6	145	3e-71	 214
sp|P31674|RS15_ORYSJ	sp|P62841|RS15_HUMAN	76.55	145	34	0	10	154	1	145	8e-71	 213
sp|O65059|RS15_PICMA	sp|P62841|RS15_HUMAN	76.43	140	33	0	12	151	6	145	3e-69	 209
sp|Q9SK22|RS161_ARATH	sp|P62249|RS16_HUMAN	73.29	146	39	0	1	146	1	146	7e-78	 231
sp|Q9M8X9|RS162_ARATH	sp|P62249|RS16_HUMAN	73.29	146	39	0	1	146	1	146	8e-78	 231
sp|Q42340|RS163_ARATH	sp|P62249|RS16_HUMAN	73.97	146	38	0	1	146	1	146	4e-78	 231
sp|O22647|RS16_FRIAG	sp|P62249|RS16_HUMAN	74.82	139	35	0	7	145	8	146	3e-75	 224
sp|P46293|RS16_GOSHI	sp|P62249|RS16_HUMAN	76.43	140	33	0	6	145	7	146	7e-78	 231
sp|P16149|RS16_LUPPO	sp|P62249|RS16_HUMAN	78.63	117	25	0	29	145	30	146	7e-66	 200
sp|A2ZB00|RS16_ORYSI	sp|P62249|RS16_HUMAN	69.44	144	44	0	6	149	3	146	1e-69	 210
sp|Q0IQF7|RS16_ORYSJ	sp|P62249|RS16_HUMAN	69.44	144	44	0	6	149	3	146	1e-69	 210
sp|P49205|RS171_ARATH	sp|P08708|RS17_HUMAN	61.90	126	48	0	1	126	1	126	7e-51	 161
sp|Q9SJ36|RS172_ARATH	sp|P08708|RS17_HUMAN	62.70	126	47	0	1	126	1	126	2e-52	 166
sp|Q9LZ17|RS174_ARATH	sp|P08708|RS17_HUMAN	61.90	126	48	0	1	126	1	126	2e-51	 163
sp|P34788|RS18_ARATH	sp|P62269|RS18_HUMAN	74.34	152	39	0	1	152	1	152	7e-84	 246
sp|P49202|RS18_CHLRE	sp|P62269|RS18_HUMAN	66.23	151	51	0	3	153	2	152	4e-73	 219
sp|Q9SGA6|RS191_ARATH	sp|P39019|RS19_HUMAN	56.20	137	60	0	4	140	3	139	1e-53	 169
sp|Q9LF30|RS192_ARATH	sp|P39019|RS19_HUMAN	55.00	140	63	0	4	143	3	142	1e-53	 169
sp|Q9FNP8|RS193_ARATH	sp|P39019|RS19_HUMAN	58.27	139	58	0	4	142	3	141	7e-55	 172
sp|P40978|RS19_ORYSJ	sp|P39019|RS19_HUMAN	58.21	134	56	0	8	141	5	138	8e-55	 172
sp|P49200|RS201_ARATH	sp|P60866|RS20_HUMAN	74.07	108	28	0	17	124	12	119	1e-55	 172
sp|Q9STY6|RS202_ARATH	sp|P60866|RS20_HUMAN	73.83	107	28	0	16	122	13	119	5e-55	 171
sp|Q08068|RS20_MAIZE	sp|P60866|RS20_HUMAN	76.27	59	14	0	1	59	33	91	7e-30	 103
sp|P35686|RS20_ORYSJ	sp|P60866|RS20_HUMAN	76.24	101	24	0	27	127	18	118	2e-54	 169
sp|Q8L8Y0|RS21_ARATH	sp|P15880|RS2_HUMAN	76.26	219	52	0	48	266	55	273	2e-124	 360
sp|Q9SMI2|RS21_CYAPA	sp|P63220|RS21_HUMAN	53.85	78	36	0	1	78	1	78	3e-28	99.8
sp|Q93VB8|RS22_ARATH	sp|P15880|RS2_HUMAN	76.26	219	52	0	48	266	55	273	2e-124	 360
sp|P49688|RS23_ARATH	sp|P15880|RS2_HUMAN	75.34	219	54	0	49	267	55	273	5e-123	 357
sp|Q9SCM3|RS24_ARATH	sp|P15880|RS2_HUMAN	75.80	219	53	0	41	259	56	274	2e-124	 360
sp|Q9SIW5|RS251_ARATH	sp|P62851|RS25_HUMAN	57.53	73	31	0	33	105	41	113	1e-25	95.5
sp|P46301|RS25_SOLLC	sp|P62851|RS25_HUMAN	60.27	73	29	0	34	106	41	113	8e-28	 100
sp|P49206|RS261_ARATH	sp|P62854|RS26_HUMAN	70.30	101	30	0	1	101	1	101	2e-47	 152
sp|Q8LPJ7|RS262_ARATH	sp|P62854|RS26_HUMAN	70.30	101	30	0	1	101	1	101	1e-47	 152
sp|Q9LYK9|RS263_ARATH	sp|P62854|RS26_HUMAN	70.30	101	30	0	1	101	1	101	1e-47	 152
sp|P49216|RS26_ORYSJ	sp|P62854|RS26_HUMAN	70.30	101	30	0	1	101	1	101	2e-46	 149
sp|O64650|RS271_ARATH	sp|Q71UM5|RS27L_HUMAN	75.32	77	19	0	8	84	6	82	3e-32	 110
sp|Q9M2F1|RS272_ARATH	sp|Q71UM5|RS27L_HUMAN	77.92	77	17	0	8	84	6	82	1e-33	 114
sp|Q8L953|RS273_ARATH	sp|P42677|RS27_HUMAN	81.82	77	14	0	8	84	6	82	5e-34	 114
sp|P31753|RS27A_ASPOF	sp|P62979|RS27A_HUMAN	81.36	118	22	0	1	118	37	154	3e-56	 174
sp|P59272|RS27A_DAUCA	sp|P62979|RS27A_HUMAN	86.71	143	19	0	1	143	1	143	1e-78	 233
sp|P47905|RS27A_LUPAL	sp|P62979|RS27A_HUMAN	83.77	154	25	0	1	154	1	154	4e-82	 242
sp|P62980|RS27A_SOLLC	sp|P62979|RS27A_HUMAN	86.18	152	21	0	1	152	1	152	1e-83	 246
sp|P62981|RS27A_SOLTU	sp|P62979|RS27A_HUMAN	86.18	152	21	0	1	152	1	152	1e-83	 246
sp|P47903|RS27_CHLRE	sp|Q71UM5|RS27L_HUMAN	75.32	77	19	0	8	84	6	82	7e-31	 106
sp|Q96564|RS27_HORVU	sp|Q71UM5|RS27L_HUMAN	83.12	77	13	0	8	84	6	82	3e-35	 117
sp|Q680P8|RS29_ARATH	sp|P62273|RS29_HUMAN	72.22	54	15	0	1	54	1	54	5e-23	84.3
sp|Q7XYB0|RS29_GRIJA	sp|P62273|RS29_HUMAN	74.07	54	14	0	1	54	1	54	3e-27	95.5
sp|Q98SC7|RS29_GUITH	sp|P62273|RS29_HUMAN	55.56	54	24	0	1	54	1	54	6e-18	71.2
sp|Q5I7K3|RS29_WHEAT	sp|P62273|RS29_HUMAN	70.37	54	16	0	1	54	1	54	6e-22	81.6
sp|P49689|RS30_ARATH	sp|P62861|RS30_HUMAN	74.58	59	15	0	3	61	1	59	3e-17	69.7
sp|Q9SIP7|RS31_ARATH	sp|P23396|RS3_HUMAN	81.98	222	40	0	1	222	1	222	6e-129	 369
sp|Q9M339|RS32_ARATH	sp|P23396|RS3_HUMAN	81.94	216	39	0	1	216	1	216	9e-125	 358
sp|A7Q5X9|RS3A2_VITVI	sp|P61247|RS3A_HUMAN	70.13	231	67	2	1	230	1	230	3e-112	 326
sp|P49397|RS3A_ORYSJ	sp|P61247|RS3A_HUMAN	65.78	263	88	2	1	262	1	262	3e-118	 342
sp|Q93VH9|RS41_ARATH	sp|P62701|RS4X_HUMAN	70.11	261	78	0	1	261	1	261	2e-137	 391
sp|P49204|RS42_ARATH	sp|P62701|RS4X_HUMAN	69.85	262	79	0	1	262	1	262	1e-137	 392
sp|Q8VYK6|RS43_ARATH	sp|P62701|RS4X_HUMAN	69.85	262	79	0	1	262	1	262	8e-138	 392
sp|Q40941|RS4_BIGNA	sp|P62701|RS4X_HUMAN	28.15	238	171	0	1	238	1	238	6e-32	 119
sp|P46299|RS4_GOSHI	sp|P62701|RS4X_HUMAN	69.47	262	80	0	1	262	1	262	2e-135	 387
sp|O22424|RS4_MAIZE	sp|P62701|RS4X_HUMAN	70.34	263	78	0	1	263	1	263	3e-137	 391
sp|P49398|RS4_ORYSJ	sp|P62701|RS4X_HUMAN	70.34	263	78	0	1	263	1	263	6e-138	 393
sp|P46300|RS4_SOLTU	sp|P62701|RS4X_HUMAN	68.70	262	82	0	1	262	1	262	2e-136	 389
sp|O24111|RS5_NICPL	sp|P46782|RS5_HUMAN	86.36	154	21	0	1	154	51	204	4e-97	 282
sp|P29345|RS6_TOBAC	sp|P62753|RS6_HUMAN	63.92	194	64	4	1	191	46	236	5e-69	 214
sp|Q9FLF0|RS92_ARATH	sp|P46781|RS9_HUMAN	71.20	184	53	0	12	195	11	194	4e-90	 266
sp|P49214|RS9_TOBAC	sp|P46781|RS9_HUMAN	77.33	75	17	0	1	75	120	194	2e-33	 115
sp|Q41853|RSH1_MAIZE	sp|Q99687|MEIS3_HUMAN	46.48	71	38	0	248	318	256	326	2e-12	67.8
sp|P26870|RT11_MARPO	sp|P82912|RT11_HUMAN	39.09	110	67	0	16	125	85	194	8e-17	73.6
sp|P46746|RT11_PROWI	sp|P82912|RT11_HUMAN	41.82	110	64	0	19	128	85	194	2e-16	72.8
sp|P49387|RT14_BRANA	sp|O60783|RT14_HUMAN	40.86	93	55	0	8	100	36	128	2e-17	73.2
sp|P26873|RT14_MARPO	sp|O60783|RT14_HUMAN	39.78	93	56	0	7	99	36	128	5e-18	74.7
sp|P14875|RT14_OENBE	sp|O60783|RT14_HUMAN	40.40	99	59	0	1	99	30	128	5e-18	74.7
sp|P46752|RT14_PROWI	sp|O60783|RT14_HUMAN	37.63	93	58	0	7	99	36	128	5e-17	72.0
sp|P05716|RT14_VICFA	sp|O60783|RT14_HUMAN	42.71	96	55	0	5	100	33	128	1e-18	76.6
sp|P39697|RT19_ARATH	sp|P98179|RBM3_HUMAN	46.05	76	41	0	32	107	7	82	8e-16	72.4
sp|A8JC00|RTCB_CHLRE	sp|Q9Y3I0|RTCB_HUMAN	80.04	476	95	0	1	476	30	505	0.0	 805
sp|C1MI97|RTCB_MICPC	sp|Q9Y3I0|RTCB_HUMAN	76.74	503	117	0	5	507	3	505	0.0	 825
sp|C1E9Y5|RTCB_MICSR	sp|Q9Y3I0|RTCB_HUMAN	77.73	503	112	0	11	513	3	505	0.0	 837
sp|Q9SH59|RTNLC_ARATH	sp|Q9NQC3|RTN4_HUMAN	29.74	195	105	5	66	244	1007	1185	2e-11	63.5
sp|Q9SHE7|RUB1_ARATH	sp|P0CG47|UBB_HUMAN	76.92	156	36	0	1	156	1	156	3e-81	 243
sp|Q9SHE7|RUB1_ARATH	sp|P0CG47|UBB_HUMAN	78.95	152	32	0	1	152	77	228	4e-81	 242
sp|P21239|RUB1_BRANA	sp|P10809|CH60_HUMAN	45.69	534	278	4	5	532	24	551	6e-155	 459
sp|P0C073|RUB1_DESAN	sp|P0CG47|UBB_HUMAN	79.61	152	31	0	1	152	1	152	1e-81	 243
sp|P0C073|RUB1_DESAN	sp|P0CG47|UBB_HUMAN	79.61	152	31	0	1	152	77	228	1e-81	 243
sp|P0C030|RUB1_ORYSJ	sp|P0CG47|UBB_HUMAN	78.95	152	32	0	1	152	1	152	2e-81	 243
sp|P0C030|RUB1_ORYSJ	sp|P0CG47|UBB_HUMAN	78.95	152	32	0	1	152	77	228	2e-81	 243
sp|Q8RUC6|RUB2_ARATH	sp|P0CG47|UBB_HUMAN	77.78	153	34	0	1	153	1	153	1e-80	 241
sp|Q8RUC6|RUB2_ARATH	sp|P0CG47|UBB_HUMAN	77.78	153	34	0	1	153	77	229	3e-80	 240
sp|P0C031|RUB2_ORYSJ	sp|P0CG47|UBB_HUMAN	78.95	152	32	0	1	152	1	152	2e-81	 243
sp|P0C031|RUB2_ORYSJ	sp|P0CG47|UBB_HUMAN	78.95	152	32	0	1	152	77	228	2e-81	 243
sp|O65381|RUB3_ARATH	sp|Q15843|NEDD8_HUMAN	68.42	76	24	0	1	76	1	76	2e-30	 104
sp|P0C032|RUB3_ORYSJ	sp|P0CG47|UBB_HUMAN	73.68	152	40	0	1	152	1	152	1e-77	 233
sp|P0C032|RUB3_ORYSJ	sp|P0CG47|UBB_HUMAN	73.68	152	40	0	1	152	77	228	1e-77	 233
sp|P21238|RUBA_ARATH	sp|P10809|CH60_HUMAN	45.27	539	289	4	37	572	16	551	2e-153	 456
sp|P08824|RUBA_RICCO	sp|P10809|CH60_HUMAN	46.37	496	260	4	1	493	37	529	8e-146	 434
sp|P08823|RUBA_WHEAT	sp|P10809|CH60_HUMAN	43.58	530	293	4	2	528	25	551	4e-146	 436
sp|Q9SUM2|RUXF_ARATH	sp|P62306|RUXF_HUMAN	78.38	74	16	0	3	76	2	75	7e-40	 129
